id	is_closed	name	province	city	detail_addr	tel	business_hours	holiday	type	grade	homepage	latitude	longitude	menu	zip	parking	tel2	distance	rough_map_desc	price	
984	false	뺑드빱바	수도권	서울	서울 강남구 신사동 548-5	02-543-5232			빵집	일부 채식	http://cafe.naver.com/ululul/70867	37.523648	127.022676	유럽빵 전문					현대빌딩 106호		
985	false	강남 반점	경상	청도군	경북 청도군 금천면 동곡리 927-19	054-373-1569			주문식	일부 채식	http://jae1ee.blog.me/100141742072	35.690875	128.89286	사찰짜장, 사찰짬뽕, 버섯 탕수					반드시 전화확인 후 방문		
986	false	다전 2호점	경상	진주시	경남 진주시 하대동 331-1	055-758-3504			주문식	비건	http://cafe.naver.com/ululul/92666	35.191543	128.12217	전통차 및 채식식사(비건)						약 6,000 ~ 7,000	
987	false	옛정보리밥뷔페	강원	동해시	강원도 동해시 발한동 297-3	033-532-1310			뷔페	대부분 채식	http://cafe.naver.com/ululul/94580	37.550708	129.107707	보리밥 뷔페			010-5529-4899		동해시 중앙시장	4800원	
988	false	참한들막국수	강원	강릉시	강원 강릉시 옥천동 181	033-645-4560			주문식	일부 채식	http://cafe.naver.com/ululul/94523	37.756773	128.897181	곤드레밥			010-7422-4599		삼성생명 뒤	6000원	
989	false	봉은사 공양간	수도권	서울	서울시 강남구 삼성동 73	02-511-6070	11:30 ~ 12:30		뷔페	비건	http://cafe.naver.com/ululul/93388	37.514415	127.056944	사찰음식(배급식)		공양간 앞 주차 가능(유료)					
990	false	세발자전거	수도권	파주	경기도 파주시 탄현면 법흥리 1652-18	031-949-8655	주말12:00~21:00,평일12:00~음식소진시까지	월요일	뷔페	대부분 채식	http://www.세발자전거.com/	37.791581	126.695564	뷔페			010-5407-9740		헤이리예술인마을-딸기가좋아 인근	9000원(5~12세 4500원)	
991	false	신갈한식부폐	수도권	용인시	경기 용인시 기흥구 신갈동 53-12	031-281-2468	~18:30		뷔페	대부분 채식	http://cafe.naver.com/ululul/98212	37.27249	127.107579	한식 뷔페					신갈 우체국 건너편	4천원	
992	false	마시고	수도권	서울	서울 성북구 안암동5가 안안오거리	02-953-5612	점심 시간만 한식 뷔페	없음	뷔페	일부 채식	http://cafe.naver.com/ululul/98077	37.582597	127.028861	한식 뷔페					고려대학교 자연계 뒤쪽 안암오거리	5,000원	
993	false	오세계향 - 부천점	수도권	부천시	경기 부천시 원미구 중동 1114번지	032-621-7119	12~15, 18~21시		뷔페	비건	http://blog.naver.com/boalove341/154218915	37.496044	126.778681	채식 뷔페					위브더스테이트 902동 210호	만오천,초등8천, 37월~미취학:4천	
994	false	삼삼보리밥뷔페	수도권	성남시	경기 성남시 수정구 수진동 4539	031-751-3336			뷔페	대부분 채식	http://cafe315.daum.net/_c21_/bbs_search_read?grpid=1x3F&fldid=5ZzH&contentval=0001rzzzzzzzzzzzzzzzzzzzzzzzzz&nenc=&fenc=&q=&nil_profile=cafetop&nil_menu=sch_updw	37.439393	127.12699	한식 뷔페					태평역 5번 출구	6,000원	
995	false	뜰안채	수도권	인천	인천 남동구 논현동631-11	032-435-5879	12시~15시, 18시~21시	일요일	뷔페	비건	http://blog.naver.com/vorial/10138151248	37.401884	126.723773	퓨전 채식 뷔페		협소함, 건너편 공용 주차장 있음			에스닷몰 12층	점심 10,000, 저녁 12,000	
996	false	마지 도시락	수도권	서울	서울 서초구 방배동 876-1	02-536-5228	AM 9 ~ PM 9, 토요일은 ~ PM 2 까지	일요일	주문식	비건	http://blog.naver.com/naeilnews/140158725129	37.489138	126.99381	도시락, 매장 식사 가능		지상 4대 가능(저녁 시간)			내방역 7번출구 2분 거리		
998	false	연인흠 칼국수 만두	수도권	통탄	경기 화성시 반송동 16-10	031-613-5210	10:00~21:00	일요일	주문식	일부 채식	http://cafe.naver.com/ululul/99625	37.209826	127.06693	채식만두, 들깨칼국수(확인)		식당 앞 주차 공간 있음			동탄 석우초등학교 근처	5,000~6,000	
1000	false	뜰안채	수도권	성남시	경기 성남시 수정구 복정동 68-1	031-759-4670			뷔페	락토 채식	http://cafe.naver.com/ululul/106116	37.461815	127.141425	퓨전 채식 뷔페		1층이 전체 주차장으로 되어 있음				12000	
1001	false	집으로 가는길	제주	서귀포시	제주도 서귀포시 강정도 160번지	064-739-7447			주문식	일부 채식	http://cafe.naver.com/ululul/106599	33.255034	126.416443	한정식(고기, 생선도 함께 나오므로 미리 말씀)					강정마을	한정식 7천원	
1002	false	만나와 메추라기	제주	제주시	제주도 제주시 한경면 저지리 1519-6	064-772-3255			주문식	일부 채식	http://cafe.naver.com/ululul/106515	33.325997	126.252568	채식 식당은 아닌 일반 보리밥 집					저지리 숲길		
1003	false	동화반점	경상	부산시	부산시 중구 보수동2가 73-8	051-253-6661			주문식	일부 채식	http://cafe.naver.com/ululul/106288	35.105805	129.023448	채식 짜장면,짱뽕,잡채밥,야채 탕수육 가능							
1004	false	진미반점	전라	전주시	전북 전주시 완산구 중앙동2가 44-1	063-283-7216			주문식	대부분 채식	http://cafe.naver.com/ululul/106144	35.816482	127.143386	메뉴판에 채식 메뉴가 따로 있음		전용 주차장 있음					
1005	false	토마스터	수도권	서울	서울 마포구 서교동 358-8	02-326-0206			주문식	일부 채식	http://cafe.naver.com/ululul/106055	37.553643	126.92245	채소 모드 그릴, 채소 모듬 스팀 등					홍대입구역 근처		
1006	false	기와집 순두부	수도권	남양주시	경기 남양주시 조안면 조안1리 169-3	031-576-9009			주문식	일부 채식	http://phs0759.blog.me/90142295642	37.537272	127.302484	순두부 백반(흰 순두부), 콩탕은 고기 들어감		전용 주차장 있음			양평 양수리 부근	7000원	
1007	false	잭스빈	수도권	서울	서울 마포구 서교동 339-1	02-333-4849	11:00 ~ 21:00	매주 월요일 휴무	주문식	일부 채식	http://cafe.naver.com/ululul/107337	37.554357	126.926645	팔라펠 샌드위치/랩/셀러드							
1008	false	착한커피	경상	부산시	부산 남구 대연3동 푸르지오 상가 지하 101호	070-7782-5724			카페	비건	http://cafe.naver.com/ululul/107333	35.138897	129.101576	비건빵		상가 1층 주차 가능			부산 경성대 옆	1000~3000	
1009	false	통일동산 두부마을	수도권	고양시	경기 고양시 덕양구 용두동 432-194	02-388-6644			주문식	일부 채식	http://cafe.naver.com/ululul/105682	37.627875	126.888742	두부 한정식(김치에는 젓갈이 들어감)		전용 주차장 있음			서오릉 인근	7천원	
1010	false	산사랑	수도권	용인시	경기 용인시 수지구 고기동 357	031-263-6080	11:00 ~ 22:00		주문식	일부 채식	http://www.sansalang.co.kr	37.353431	127.045845	산나물 정식(고기 생선도 함께 나옴)		전용 주차장 있음			분당 인근	15,000원	
1011	false	곽가네 수라간	수도권	서울	서울 종로구 통인동 통인시장 내	02-735-3268		일요일 휴무	주문식	일부 채식	http://cafe.naver.com/ululul/105660	37.580662	126.969155	고기 음식 외 메뉴					통인 시장 내	7,500 ~ 15,000 선	
1012	false	효소원(부산 센텀)	경상	부산	부산 해운대구 우동 1510 센텀드림월드 203호	051-742-5585			뷔페	대부분 채식	http://cafe.naver.com/ululul/105208	35.166976	129.132957	퓨전 뷔페식					부산 센텀 시티	대인13,000/소인6,000	
1013	false	장릉보리밥집	강원	영월군	강원 영월군 영월읍 장릉옆	033-374-3986			주문식	비건	http://cafe.naver.com/ululul/104830	37.195516	128.456405	보리밥 정식					영월 장릉 옆	7,000원	
1014	false	하이스트리트 마켓	수도권	서울	서울 용산구 한남동 737-24 2층	02-790-5450			빵집	일부 채식	http://cafe.naver.com/ululul/104769	37.535441	126.998552	비건 빵					이태원		
1015	false	육복	수도권	서울	서울 광진구 군자동 476-7			토, 일은 한식뷔페 안함	주문식	일부 채식	http://cafe.naver.com/ululul/104633	37.556069	127.07776	점심만 한식뷔페(불고기 집)					군자역 인근	5,000원	
1016	false	세상을 여는 사랑	경상	경주시	경북 경주시 충효동 1647-3	054-771-5233			주문식	비건	http://cafe.naver.com/ululul/104419	35.844941	129.163792	비건 한정식						15,000~70,000	
1017	false	연향이 머무는 뜨락	경상	대구	대구 동구 진인동 228	053-981-8200			주문식	일부 채식	http://cafe.naver.com/ululul/104159	35.960701	128.713916	한정식(일부 고기 반찬)						10,000 ~ 20,000	
1018	false	젤라띠 젤라띠	수도권	서울	서울 마포구 서교동 407-8	02-3144-3281			빵집	비건	http://cafe.naver.com/ululul/104095	37.550253	126.92231	7가지 비건 아이스크림					상수역 인근	4,000원	
1019	false	Dole whip	수도권	서울	서울 마포구 서교동 358-116				빵집	비건	http://blog.naver.com/choilove117/140157866261	37.553347	126.921991	비건 소프트 아이스크림					홍대 커피프린스 골목	3,500원	
1020	false	이로운 카페	수도권	서울	서울 마포구 성산동 239-2	02-334-7001			카페	비건	http://nhkworld.blog.me/90147749183	37.55932	126.915033	두부팥빙수,호떡,오곡강정 등					경성고 입구	5,000 ~ 8,000	
1021	false	효소애	수도권	일산	경기 고양시 일산동구 장항동 856-1 대양빌딩 203호	031-904-5833	12~15, 18~21시	일요일 휴무	뷔페	비건	http://5252ng.blog.me/70144972444	37.657375	126.773306	뷔페식					일산 웨스턴 돔	12,000(아동6,000)	
1022	false	사직동 그가게	수도권	서울	서울 종로구 사직동 1-7	070-4045-6331			카페	일부 채식	http://yunseo85.blog.me/120168196287	37.57704	126.967766	두유 라떼 등							
1023	false	Fell Cole	수도권	서울	서울 마포구 서교동 408-1	070-4411-1434			카페	일부 채식	http://cafe.naver.com/ululul/103528	37.550011	126.921578	일부 비건 아이스크림					홍대	4,200원	
1024	false	어스트리(Earth tree)	수도권	서울	서울 은평구 응암동 595-1	02-302-6095			빵집	비건	http://earthtree.kr	37.587171	126.916235	비건 빵/아이스크림					은평구 대림시장		
1025	false	브로테나인(Brote 9)	수도권	판교	경기 성남시 분당구 운중로267번길 7-10	031-702-9333	11:00 ~ 20:00	월요일 휴무(일요일?)	빵집	비건	http://blog.naver.com/brote9/110146903042	37.390051	127.092016	비건 발효 빵					판교 도서관 인근		
1026	false	딘타이펑 명동점	수도권	서울	서울 중구 명동2가 104	02-771-2778	11:00 ~ 22:00		주문식	일부 채식	http://cafe.naver.com/ululul/23622	37.562246	126.981965	채식 만두(상구수쟈오) 등		장애인만 주차 가능				만두 10개 11,000원	
1027	false	딘타이펑 잠실점	수도권	서울	서울 송파구 잠실동 40-1	02-2143-1651	11:00 ~ 22:00		주문식	일부 채식	http://cafe.naver.com/ululul/23622	37.511513	127.096281	채식 만두(상구수쟈오) 등		주차가능			롯데마트 잠실점 6층	만두 10개 11,000원	
1028	false	딘타이펑 현대목동점	수도권	서울	서울 양천구 목동 916	02-2163-2778	10:30 ~ 22:00		주문식	일부 채식	http://cafe.naver.com/ululul/23622	37.526792	126.874951	채식 만두(상구수쟈오) 등		주차가능 백화점 3시간			현대백화점 지하 2층	만두 10개 11,000원	
1029	false	딘타이펑 김포공항점	수도권	서울	서울 강서구 하늘길 38 롯데몰	02-6116-5537	10:30 ~ 23:00		주문식	일부 채식	http://cafe.naver.com/ululul/23622	37.563689	126.80326	채식 만두(상구수쟈오) 등		1만원-1시간 등			롯데몰 김포공항점 지하2층	만두 10개 11,000원	
1030	false	딘타이펑 타임스퀘어점	수도권	서울	서울 영등포구 영등포동4가 442	02-2638-2780	11:00 ~ 22:00		주문식	일부 채식	http://cafe.naver.com/ululul/23622	37.517121	126.90402	채식 만두(상구수쟈오) 등		3만원-1시간 등			타임스퀘어 4층	만두 10개 11,000원	
1031	false	자하손 만두(본점)	수도권	서울	서울 종로구 부암동 245-2	02-379-2648	11:00 ~ 21:30		주문식	일부 채식	http://cafe.naver.com/ululul/102704	37.593107	126.96602	소만두						소만두 11,000원	
1032	false	자하손 만두(신세계점)	수도권	서울	서울 중구 충무로1가 52-5	02-310-5024	10:30 ~ 21:00		주문식	일부 채식	http://cafe.naver.com/ululul/102704	37.560857	126.981096	소만두					신세계백화점 신관 10층	소만두 9,000원	
1033	false	천팥죽	수도권	서울	서울 중구 신당5동 120-26	02-2237-6385		마지막 일요일	주문식	일부 채식	http://cafe.naver.com/ululul/102484	37.565116	127.018749	팥죽, 팥칼국수, 콩국수					신당동 4번출구 옆골목 20m		
1034	false	도깨비방망이	전라	장흥읍	전남 장흥군 장흥읍 예양리 121-88	061-863-7505			주문식	일부 채식	http://cafe.naver.com/ululul/102406	34.670585	126.901424	보리밥정식						6,000원	
1035	false	몰뫼골	제주	제주시	제주 제주시 애월읍 수산리 795-1	064-713-5486		월요일 휴무	주문식	비건	http://cafe.naver.com/ululul/101842	33.472941	126.391338	연잎밥정식, 약초수제비 등						7,000 ~ 10,000원	
1036	false	이플	경상	대구	대구 수성구 지산1동 950-3	053-784-3777			뷔페	대부분 채식	http://cafe.naver.com/ululul/101470	35.838312	128.624628	점심만 뷔페, 저녁은 한정식							
1037	false	비빔밥 뷔페	경상	부산	부산 서구 부민동 10-19				뷔페	대부분 채식	http://cafe.naver.com/ululul/101206	35.104754	129.017926	비빔밥 뷔페					동아대 후문 옆	3,000원 내외	
1038	false	우리콩 손두부	수도권	분당	경기 성남시 분당구 서현동 311	031-709-1022			주문식	일부 채식	http://blog.naver.com/abraxasblog/126055300	37.372059	127.13888	담백 순두부 등					미래타운 B상가 161호	7,000원	
1039	false	바비오네	수도권	서울	서울 서초구 반포동 19-4번지 고속터미널 하차장 1층	02-534-1688	10:00 ~ 22:00	화요일	주문식	비건	http://cafe.naver.com/ululul/109358	37.506219	127.007187	산나물연두부탕,들깨칼국수,된장찌게 등					고속터미널 1층 상가(경부선)		
